#scalar perturbations for mode k = 1.000000000000e-02 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:V_x_smg               19:V_x_prime_smg         20:h_prime               21:eta                
       1.378345638515e+04       9.192680016844e-01      -1.393416224036e+00       4.858410474307e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.293350664069e+03       1.618669272717e-01       3.473745140958e-01       3.473745140958e-01      -1.390001641456e+00       4.969564458895e-05       0.000000000000e+00      -1.295495757995e+03       1.618837511575e-01       1.947760251505e+03       1.133632030050e-02       3.236681110259e-01       6.974312722318e-01 
       1.378846938629e+04       9.202652789180e-01      -1.392888584660e+00       4.853250031839e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.294162351161e+03       1.618655373200e-01       3.472907043497e-01       3.472907043497e-01      -1.389481426880e+00       4.964262826007e-05       0.000000000000e+00      -1.296307529381e+03       1.618823436692e-01       1.947809598131e+03       8.384695230687e-03       3.236654020819e-01       6.975142665811e-01 
       1.379348238742e+04       9.212641234352e-01      -1.392337361105e+00       4.850405542245e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.294974032142e+03       1.618640214574e-01       3.472065040397e-01       3.472065040397e-01      -1.388937618694e+00       4.961278184307e-05       0.000000000000e+00      -1.297119294569e+03       1.618808102780e-01       1.947844697569e+03       5.654156891106e-03       3.236623949923e-01       6.975971914436e-01 
       1.379499998490e+04       9.215668156875e-01      -1.392169596677e+00       4.850025671788e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.295219752891e+03       1.618635376239e-01       3.471809428163e-01       3.471809428163e-01      -1.388772097287e+00       4.960855940808e-05       0.000000000000e+00      -1.297365040792e+03       1.618803211396e-01       1.947852681564e+03       4.872692492663e-03       3.236614251603e-01       6.976222876409e-01 
       1.379651758237e+04       9.218696521130e-01      -1.392001464893e+00       4.849875426766e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.295465472989e+03       1.618630422045e-01       3.471553506271e-01       3.471553506271e-01      -1.388606207664e+00       4.960663346615e-05       0.000000000000e+00      -1.297610786357e+03       1.618798204160e-01       1.947859496372e+03       4.112545286236e-03       3.236604275651e-01       6.976473823096e-01 
       1.379803517985e+04       9.221726328364e-01      -1.391832991896e+00       4.849958113656e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.295711192416e+03       1.618625351940e-01       3.471297286221e-01       3.471297286221e-01      -1.388439975970e+00       4.960703707119e-05       0.000000000000e+00      -1.297856531242e+03       1.618793081020e-01       1.947865174355e+03       3.373893989977e-03       3.236594021299e-01       6.976724766140e-01 
       1.379955277732e+04       9.224757579824e-01      -1.391664204083e+00       4.850277159926e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.295956911151e+03       1.618620165840e-01       3.471040779636e-01       3.471040779636e-01      -1.388273428603e+00       4.960980448690e-05       0.000000000000e+00      -1.298102275427e+03       1.618787841892e-01       1.947869747909e+03       2.656926221339e-03       3.236583487695e-01       6.976975717243e-01 
       1.380107037480e+04       9.227790276757e-01      -1.391495128456e+00       4.850835941128e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.296202629172e+03       1.618614863673e-01       3.470783998383e-01       3.470783998383e-01      -1.388106592566e+00       4.961496945766e-05       0.000000000000e+00      -1.298348018891e+03       1.618782486705e-01       1.947873249913e+03       1.961823570254e-03       3.236572674022e-01       6.977226688376e-01 
       1.380433624432e+04       9.234321548324e-01      -1.391130431940e+00       4.852866426266e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.296731411795e+03       1.618603059591e-01       3.470230530682e-01       3.470230530682e-01      -1.387746712745e+00       4.963436499908e-05       0.000000000000e+00      -1.298876856239e+03       1.618770568547e-01       1.947877309311e+03       5.408832790146e-04       3.236548449795e-01       6.977766904036e-01 
       1.380546101169e+04       9.236572475384e-01      -1.391004601757e+00       4.853831956222e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.296913524013e+03       1.618598869622e-01       3.470039656669e-01       3.470039656669e-01      -1.387622540520e+00       4.964370731950e-05       0.000000000000e+00      -1.299058987295e+03       1.618766339299e-01       1.947877654712e+03       7.542417750789e-05       3.236539804451e-01       6.977953011476e-01 
       1.380658577907e+04       9.238824199115e-01      -1.390878673650e+00       4.854935832341e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.297095635793e+03       1.618594615788e-01       3.469848658088e-01       3.469848658088e-01      -1.387498269903e+00       4.965443318999e-05       0.000000000000e+00      -1.299241117910e+03       1.618762046189e-01       1.947877483529e+03      -3.776912682836e-04       3.236531003714e-01       6.978139156538e-01 
       1.380771054644e+04       9.241076720022e-01      -1.390752659436e+00       4.856179227614e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.297277747128e+03       1.618590298076e-01       3.469657540086e-01       3.469657540086e-01      -1.387373912710e+00       4.966655433569e-05       0.000000000000e+00      -1.299423248074e+03       1.618757689204e-01       1.947876809696e+03      -8.184089371219e-04       3.236522047322e-01       6.978325344443e-01 
       1.380883531381e+04       9.243330038615e-01      -1.390626571013e+00       4.857563302402e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.297459858007e+03       1.618585916467e-01       3.469466307840e-01       3.469466307840e-01      -1.387249480839e+00       4.968008235540e-05       0.000000000000e+00      -1.299605377779e+03       1.618753268327e-01       1.947875647167e+03      -1.246676132368e-03       3.236512935007e-01       6.978511580435e-01 
       1.380996008118e+04       9.245584155402e-01      -1.390500420384e+00       4.859089188430e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.297641968422e+03       1.618581470945e-01       3.469274966571e-01       3.469274966571e-01      -1.387124986295e+00       4.969502856156e-05       0.000000000000e+00      -1.299787507015e+03       1.618748783541e-01       1.947874009962e+03      -1.662442933801e-03       3.236503666511e-01       6.978697869801e-01 
       1.381257320516e+04       9.250824132790e-01      -1.390207167545e+00       4.863187638979e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.298065055932e+03       1.618570896090e-01       3.468830040067e-01       3.468830040067e-01      -1.386835579165e+00       4.973528694976e-05       0.000000000000e+00      -1.300210638234e+03       1.618738117481e-01       1.947868452460e+03      -2.579871457090e-03       3.236481529223e-01       6.979130903841e-01 
       1.381518632914e+04       9.256068427552e-01      -1.389913798492e+00       4.868070540673e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.298488140781e+03       1.618559976086e-01       3.468384620345e-01       3.468384620345e-01      -1.386546053302e+00       4.978339016135e-05       0.000000000000e+00      -1.300633766768e+03       1.618727106292e-01       1.947860586690e+03      -3.429054678873e-03       3.236458544781e-01       6.979564322681e-01 
       1.381779945312e+04       9.261317046054e-01      -1.389618316825e+00       4.873750851492e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.298911222858e+03       1.618548710720e-01       3.467938775400e-01       3.467938775400e-01      -1.386254412308e+00       4.983946855303e-05       0.000000000000e+00      -1.301056892507e+03       1.618715749763e-01       1.947850591595e+03      -4.209483323208e-03       3.236434710156e-01       6.979998195148e-01 
       1.381989687551e+04       9.265532978851e-01      -1.389360310147e+00       4.878899677999e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.299250807353e+03       1.618539417971e-01       3.467580658743e-01       3.467580658743e-01      -1.385999486529e+00       4.989038342942e-05       0.000000000000e+00      -1.301396512029e+03       1.618706383857e-01       1.947841150741e+03      -4.785431254973e-03       3.236414960045e-01       6.980346818170e-01 
       1.382199429789e+04       9.269751704683e-01      -1.389102578216e+00       4.884585077719e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.299590389932e+03       1.618529901402e-01       3.467222351917e-01       3.467222351917e-01      -1.385744833885e+00       4.994666408317e-05       0.000000000000e+00      -1.301736129620e+03       1.618696794146e-01       1.947830549497e+03      -5.315870753276e-03       3.236394655009e-01       6.980695815886e-01 
       1.382409172028e+04       9.273973226921e-01      -1.388845207184e+00       4.890813584135e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.299929970537e+03       1.618520160773e-01       3.466863892557e-01       3.466863892557e-01      -1.385490540529e+00       5.000837581523e-05       0.000000000000e+00      -1.302075745222e+03       1.618686980387e-01       1.947818883568e+03      -5.800572455986e-03       3.236373793258e-01       6.981045226102e-01 
       1.382618914267e+04       9.278197548940e-01      -1.388588283911e+00       4.897589824898e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.300269549110e+03       1.618510195961e-01       3.466505318313e-01       3.466505318313e-01      -1.385236693323e+00       5.007556486836e-05       0.000000000000e+00      -1.302415358776e+03       1.618676942459e-01       1.947806249009e+03      -6.239468718126e-03       3.236352373621e-01       6.981395086896e-01 
       1.382828656506e+04       9.282424674111e-01      -1.388331895938e+00       4.904917859555e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.300609125593e+03       1.618500006881e-01       3.466146667050e-01       3.466146667050e-01      -1.384983379808e+00       5.014827180413e-05       0.000000000000e+00      -1.302754970225e+03       1.618666680277e-01       1.947792741958e+03      -6.632540840271e-03       3.236330395118e-01       6.981745436644e-01 
       1.383275761081e+04       9.291444949390e-01      -1.387787681295e+00       4.922397686419e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.301332988665e+03       1.618477538581e-01       3.465382109910e-01       3.465382109910e-01      -1.384445713583e+00       5.032184734713e-05       0.000000000000e+00      -1.303478907782e+03       1.618644056191e-01       1.947761618974e+03      -7.317587112966e-03       3.236281675435e-01       6.982494139731e-01 
       1.383646341177e+04       9.298931042580e-01      -1.387339353814e+00       4.938821935294e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.301932950682e+03       1.618458143278e-01       3.464748533925e-01       3.464748533925e-01      -1.384002808193e+00       5.048507584982e-05       0.000000000000e+00      -1.304078931484e+03       1.618624531813e-01       1.947733789322e+03      -7.727910287267e-03       3.236239362109e-01       6.983116776868e-01 
       1.383940117801e+04       9.304871881788e-01      -1.386986045718e+00       4.953100505115e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.302408564123e+03       1.618442269881e-01       3.464246492346e-01       3.464246492346e-01      -1.383653794891e+00       5.062705723932e-05       0.000000000000e+00      -1.304554593791e+03       1.618608556122e-01       1.947710776068e+03      -7.952094157287e-03       3.236204571099e-01       6.983611857794e-01 
       1.384233894426e+04       9.310818262002e-01      -1.386634894700e+00       4.968498019442e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.302884172739e+03       1.618425956393e-01       3.463744777517e-01       3.463744777517e-01      -1.383306935522e+00       5.078022754340e-05       0.000000000000e+00      -1.305030251243e+03       1.618592140366e-01       1.947687235164e+03      -8.087324857938e-03       3.236168676182e-01       6.984108384058e-01 
       1.384470127466e+04       9.315603918778e-01      -1.386354247582e+00       4.981694396361e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.303266617772e+03       1.618412518988e-01       3.463341641126e-01       3.463341641126e-01      -1.383029737145e+00       5.091154367795e-05       0.000000000000e+00      -1.305412735525e+03       1.618578620746e-01       1.947668086393e+03      -8.131871935339e-03       3.236139010618e-01       6.984508770434e-01 
       1.384706360506e+04       9.320393169272e-01      -1.386075287920e+00       4.995618487899e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.303649059496e+03       1.618398797147e-01       3.462938842077e-01       3.462938842077e-01      -1.382754224192e+00       5.105013650680e-05       0.000000000000e+00      -1.305795216477e+03       1.618564816705e-01       1.947648900469e+03      -8.119578410411e-03       3.236108630681e-01       6.984910219919e-01 
       1.384942593546e+04       9.325186018303e-01      -1.385798146005e+00       5.010271042127e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.304031497826e+03       1.618384790989e-01       3.462536436459e-01       3.462536436459e-01      -1.382480526954e+00       5.119601346273e-05       0.000000000000e+00      -1.306177694017e+03       1.618550728365e-01       1.947629811145e+03      -8.050834971703e-03       3.236077536461e-01       6.985312789826e-01 
       1.385178826586e+04       9.329982470700e-01      -1.385501123936e+00       5.025659091559e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.304413932677e+03       1.618370499719e-01       3.462134482511e-01       3.462134482511e-01      -1.382186947533e+00       5.134925320568e-05       0.000000000000e+00      -1.306560168059e+03       1.618536354930e-01       1.947610951551e+03      -7.925453721963e-03       3.236045724796e-01       6.985716537632e-01 
       1.385448507353e+04       9.335462453521e-01      -1.385159013723e+00       5.044131924867e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.304850511291e+03       1.618353835832e-01       3.461676246912e-01       3.461676246912e-01      -1.381848764928e+00       5.153325145188e-05       0.000000000000e+00      -1.306996791388e+03       1.618519597265e-01       1.947589881549e+03      -7.713169809781e-03       3.236008529502e-01       6.986178969032e-01 
       1.385656841598e+04       9.339699083316e-01      -1.384896769686e+00       5.059065285409e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.305187774491e+03       1.618340707262e-01       3.461322754911e-01       3.461322754911e-01      -1.381589553247e+00       5.168202042649e-05       0.000000000000e+00      -1.307334089114e+03       1.618506396265e-01       1.947574042306e+03      -7.499006455976e-03       3.235979152121e-01       6.986537359996e-01 
       1.385865175842e+04       9.343938527215e-01      -1.384636416327e+00       5.074575022135e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.305525034787e+03       1.618327356285e-01       3.460969750262e-01       3.460969750262e-01      -1.381332230669e+00       5.183655258006e-05       0.000000000000e+00      -1.307671383921e+03       1.618492972871e-01       1.947558694199e+03      -7.241555472798e-03       3.235949214691e-01       6.986896804062e-01 
       1.386037433448e+04       9.347445966605e-01      -1.384422636461e+00       5.087833350334e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.305803890460e+03       1.618316149217e-01       3.460678268806e-01       3.460678268806e-01      -1.381120955563e+00       5.196866806240e-05       0.000000000000e+00      -1.307950268117e+03       1.618481705937e-01       1.947546434732e+03      -6.996285945084e-03       3.235924038512e-01       6.987194826251e-01 
       1.386209691053e+04       9.350955334095e-01      -1.384210262706e+00       5.101483397285e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.306082744074e+03       1.618304790181e-01       3.460387169509e-01       3.460387169509e-01      -1.380911085491e+00       5.210470029260e-05       0.000000000000e+00      -1.308229150245e+03       1.618470287042e-01       1.947534623031e+03      -6.721989891647e-03       3.235898480079e-01       6.987493618411e-01 
       1.386381948659e+04       9.354466631598e-01      -1.383999345955e+00       5.115523807667e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.306361595597e+03       1.618293279225e-01       3.460096474327e-01       3.460096474327e-01      -1.380702671345e+00       5.224463569914e-05       0.000000000000e+00      -1.308508030271e+03       1.618458716238e-01       1.947523308853e+03      -6.418945975415e-03       3.235872539762e-01       6.987793202993e-01 
       1.386554206264e+04       9.357979861029e-01      -1.383789936699e+00       5.129953065847e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.306640444996e+03       1.618281616401e-01       3.459806205048e-01       3.459806205048e-01      -1.380495763616e+00       5.238845910766e-05       0.000000000000e+00      -1.308786908163e+03       1.618446993575e-01       1.947512541283e+03      -6.087444040445e-03       3.235846217968e-01       6.988093602283e-01 
       1.386893642497e+04       9.364908394715e-01      -1.383381891352e+00       5.159517917108e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.307189915644e+03       1.618258190220e-01       3.459235552205e-01       3.459235552205e-01      -1.380092644410e+00       5.268318164742e-05       0.000000000000e+00      -1.309336434925e+03       1.618423449506e-01       1.947493103035e+03      -5.352070508732e-03       3.235793235379e-01       6.988688010407e-01 
       1.387233078729e+04       9.371844452022e-01      -1.382980270742e+00       5.190571411501e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.307739377673e+03       1.618234174930e-01       3.458666799829e-01       3.458666799829e-01      -1.379695945753e+00       5.299278856732e-05       0.000000000000e+00      -1.309885953030e+03       1.618399316362e-01       1.947476336059e+03      -4.509795523162e-03       3.235738776953e-01       6.989285834419e-01 
       1.387572514962e+04       9.378788047598e-01      -1.382585456671e+00       5.223095614684e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.308288830833e+03       1.618209571273e-01       3.458100112863e-01       3.458100112863e-01      -1.379306049439e+00       5.331710038994e-05       0.000000000000e+00      -1.310435462224e+03       1.618374594888e-01       1.947462603542e+03      -3.563279114070e-03       3.235682847768e-01       6.989887243820e-01 
       1.387911951195e+04       9.385739196090e-01      -1.382197822814e+00       5.257069939071e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.308838274873e+03       1.618184380099e-01       3.457535652901e-01       3.457535652901e-01      -1.378923329141e+00       5.365591110967e-05       0.000000000000e+00      -1.310984962259e+03       1.618349285931e-01       1.947452257055e+03      -2.515357786062e-03       3.235625453640e-01       6.990492404981e-01 
       1.388251387427e+04       9.392697912146e-01      -1.381811931847e+00       5.292473711613e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.309387709546e+03       1.618158602006e-01       3.456973578774e-01       3.456973578774e-01      -1.378542347528e+00       5.400901606900e-05       0.000000000000e+00      -1.311534452888e+03       1.618323390089e-01       1.947445636383e+03      -1.368822542131e-03       3.235566599857e-01       6.991101480953e-01 
       1.388349223989e+04       9.394705047473e-01      -1.381692230482e+00       5.302941539292e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.309546072715e+03       1.618151062830e-01       3.456812036441e-01       3.456812036441e-01      -1.378424060419e+00       5.411342878062e-05       0.000000000000e+00      -1.311692832177e+03       1.618315816981e-01       1.947444467215e+03      -1.020346413967e-03       3.235549365387e-01       6.991277786169e-01 
       1.388447060551e+04       9.396712813079e-01      -1.381573209929e+00       5.313528002432e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.309704435079e+03       1.618143474686e-01       3.456650709628e-01       3.456650709628e-01      -1.378306453772e+00       5.421902762087e-05       0.000000000000e+00      -1.311851210658e+03       1.618308194908e-01       1.947443642790e+03      -6.638121803934e-04       3.235532009263e-01       6.991454433792e-01 
       1.388544897113e+04       9.398721209323e-01      -1.381454878970e+00       5.324232759585e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.309862796632e+03       1.618135837547e-01       3.456489602197e-01       3.456489602197e-01      -1.378189536370e+00       5.432580917222e-05       0.000000000000e+00      -1.312009588326e+03       1.618300523842e-01       1.947443171006e+03      -2.992740368164e-04       3.235514531501e-01       6.991631427697e-01 
       1.388626387589e+04       9.400394533544e-01      -1.381356850882e+00       5.333238800601e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.309994699238e+03       1.618129438994e-01       3.456355582045e-01       3.456355582045e-01      -1.378092685402e+00       5.441564783068e-05       0.000000000000e+00      -1.312141504350e+03       1.618294097033e-01       1.947443052914e+03       1.040866746407e-05       3.235499881109e-01       6.991779117391e-01 
       1.388707878065e+04       9.402068295736e-01      -1.381259312195e+00       5.342325929028e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.310126601273e+03       1.618123006474e-01       3.456221718846e-01       3.456221718846e-01      -1.377996323594e+00       5.450629720072e-05       0.000000000000e+00      -1.312273419802e+03       1.618287636259e-01       1.947443189415e+03       3.255329905723e-04       3.235485146574e-01       6.991927052224e-01 
       1.388789368541e+04       9.403742496106e-01      -1.381162267817e+00       5.351493713321e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.310258502735e+03       1.618116540000e-01       3.456088014727e-01       3.456088014727e-01      -1.377900455852e+00       5.459775296518e-05       0.000000000000e+00      -1.312405334679e+03       1.618281141533e-01       1.947443584921e+03       6.460497615201e-04       3.235470328007e-01       6.992075234390e-01 
       1.388870859017e+04       9.405417134862e-01      -1.381065722624e+00       5.360741739208e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.310390403620e+03       1.618110039581e-01       3.455954471809e-01       3.455954471809e-01      -1.377805087052e+00       5.469001097974e-05       0.000000000000e+00      -1.312537248976e+03       1.618274612864e-01       1.947444243800e+03       9.719113080680e-04       3.235455425508e-01       6.992223666074e-01 
       1.388952349493e+04       9.407092212210e-01      -1.380969681468e+00       5.370069583482e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.310522303925e+03       1.618103505227e-01       3.455821092200e-01       3.455821092200e-01      -1.377710222048e+00       5.478306701073e-05       0.000000000000e+00      -1.312669162691e+03       1.618268050261e-01       1.947445170385e+03       1.303069408660e-03       3.235440439183e-01       6.992372349446e-01 
       1.389219450330e+04       9.412585680364e-01      -1.380658480358e+00       5.401197408395e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.310954628644e+03       1.618081849877e-01       3.455385085138e-01       3.455385085138e-01      -1.377402874300e+00       5.509361506870e-05       0.000000000000e+00      -1.313101531348e+03       1.618246302338e-01       1.947450136546e+03       2.425017557016e-03       3.235390732374e-01       6.992861478967e-01 
       1.389486551168e+04       9.418083869989e-01      -1.380352912899e+00       5.433161813984e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.311386946976e+03       1.618059830490e-01       3.454950927689e-01       3.454950927689e-01      -1.377101157594e+00       5.541252706223e-05       0.000000000000e+00      -1.313533893593e+03       1.618224190398e-01       1.947458172494e+03       3.601556713954e-03       3.235340130254e-01       6.993353410689e-01 
       1.389753652005e+04       9.423586788398e-01      -1.380053142909e+00       5.465945787614e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.311819258801e+03       1.618037447487e-01       3.454518691251e-01       3.454518691251e-01      -1.376805235743e+00       5.573963281139e-05       0.000000000000e+00      -1.313966249307e+03       1.618201714863e-01       1.947469421870e+03       4.830860209670e-03       3.235288637069e-01       6.993848218403e-01 
       1.390020752842e+04       9.429094442903e-01      -1.379759329955e+00       5.499531368808e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.312251564002e+03       1.618014701346e-01       3.454088445485e-01       3.454088445485e-01      -1.376515268311e+00       5.607475265984e-05       0.000000000000e+00      -1.314398598371e+03       1.618178876213e-01       1.947484023173e+03       6.111047162521e-03       3.235236257372e-01       6.994345974287e-01 
       1.390287853680e+04       9.434606840816e-01      -1.379471629237e+00       5.533899701582e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.312683862462e+03       1.617991592599e-01       3.453660258277e-01       3.453660258277e-01      -1.376231410493e+00       5.641769799827e-05       0.000000000000e+00      -1.314830940670e+03       1.618155674977e-01       1.947502109709e+03       7.440187366805e-03       3.235182995994e-01       6.994846748848e-01 
       1.390796026225e+04       9.445107573693e-01      -1.378941679276e+00       5.601377042458e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.313506312616e+03       1.617946627867e-01       3.452851530966e-01       3.452851530966e-01      -1.375708764583e+00       5.709106158311e-05       0.000000000000e+00      -1.315653474161e+03       1.618110534340e-01       1.947546599551e+03       1.009698403571e-02       3.235079247448e-01       6.995808077850e-01 
       1.391304198769e+04       9.455625553079e-01      -1.378435387583e+00       5.671471730148e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.314328737150e+03       1.617900356926e-01       3.452050929095e-01       3.452050929095e-01      -1.375209767399e+00       5.779059082628e-05       0.000000000000e+00      -1.316475981944e+03       1.618064087572e-01       1.947604993157e+03       1.290976707681e-02       3.234972363327e-01       6.996781036760e-01 
       1.391678931425e+04       9.463392717318e-01      -1.378044334127e+00       5.724762192374e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.314935186196e+03       1.617865400286e-01       3.451466006435e-01       3.451466006435e-01      -1.374824086876e+00       5.832245737114e-05       0.000000000000e+00      -1.317082492321e+03       1.618029001324e-01       1.947657406917e+03       1.507662358285e-02       3.234891553500e-01       6.997506212217e-01 
       1.392053664080e+04       9.471169307749e-01      -1.377654427109e+00       5.779366015285e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.315541620567e+03       1.617829732932e-01       3.450885895590e-01       3.450885895590e-01      -1.374439547585e+00       5.886745766417e-05       0.000000000000e+00      -1.317688987973e+03       1.617993204404e-01       1.947718080324e+03       1.731740501987e-02       3.234809059655e-01       6.998238113760e-01 
       1.392428396736e+04       9.478955345066e-01      -1.377278857408e+00       5.835227874901e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.316148039947e+03       1.617793354985e-01       3.450310752684e-01       3.450310752684e-01      -1.374069340397e+00       5.942503356796e-05       0.000000000000e+00      -1.318295468588e+03       1.617956696933e-01       1.947787280547e+03       1.962689693318e-02       3.234724893195e-01       6.998976901959e-01 
       1.392803129391e+04       9.486750849967e-01      -1.376917949718e+00       5.892276954930e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.316754444029e+03       1.617756268069e-01       3.449740722850e-01       3.449740722850e-01      -1.373713789987e+00       5.999447683661e-05       0.000000000000e+00      -1.318901933855e+03       1.617919480534e-01       1.947865254059e+03       2.199883913696e-02       3.234639071532e-01       6.999722729669e-01 
       1.393177862046e+04       9.494555843148e-01      -1.376572004480e+00       5.950436564489e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.317360832507e+03       1.617718474348e-01       3.449175940797e-01       3.449175940797e-01      -1.373373196782e+00       6.057502048890e-05       0.000000000000e+00      -1.319508383470e+03       1.617881557373e-01       1.947952223114e+03       2.442662829789e-02       3.234551614337e-01       7.000475740504e-01 
       1.393552594702e+04       9.502370345306e-01      -1.376241297762e+00       6.009629971501e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.317967205078e+03       1.617679975954e-01       3.448616531619e-01       3.448616531619e-01      -1.373047836829e+00       6.116589714128e-05       0.000000000000e+00      -1.320114817129e+03       1.617842929580e-01       1.948048384730e+03       2.690375873011e-02       3.234462541218e-01       7.001236068373e-01 
