# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2004       3.006520065424e-11       1.095829602000e-12      -2.326675618478e-12       6.319384828484e-15       3.483773968397e-16       1.089650145221e-16      -1.037766816629e-17 
 2005       3.006434522834e-11       1.089074078379e-12      -2.323047022398e-12       6.313161970389e-15       3.476139985753e-16       1.089519660645e-16      -1.025162023188e-17 
 2006       3.006314686297e-11       1.082318804114e-12      -2.319071946427e-12       6.306950044743e-15       3.468525355179e-16       1.089344528339e-16      -1.012673244177e-17 
 2007       3.006157803953e-11       1.075566083024e-12      -2.314749981158e-12       6.300748523351e-15       3.460930003575e-16       1.089123242523e-16      -1.000311125758e-17 
 2008       3.005961113257e-11       1.068818228020e-12      -2.310080718589e-12       6.294556875690e-15       3.453353857263e-16       1.088854291800e-16      -9.880863553305e-18 
 2009       3.005721840969e-11       1.062077561119e-12      -2.305063752126e-12       6.288374568914e-15       3.445796841980e-16       1.088536159158e-16      -9.760096615897e-18 
 2010       3.005437203131e-11       1.055346413451e-12      -2.299698676588e-12       6.282201067844e-15       3.438258882881e-16       1.088167321956e-16      -9.640918145718e-18 
 2011       3.005104708969e-11       1.048626963072e-12      -2.293985950416e-12       6.276035869473e-15       3.430739910386e-16       1.087746333402e-16      -9.523406861278e-18 
 2012       3.004723075009e-11       1.041920747091e-12      -2.287929489166e-12       6.269878606739e-15       3.423239877762e-16       1.087272067640e-16      -9.407524078493e-18 
 2013       3.004291317583e-11       1.035229146013e-12      -2.281534090897e-12       6.263728945498e-15       3.415758743667e-16       1.086743476435e-16      -9.293201488879e-18 
 2014       3.003808449524e-11       1.028553545626e-12      -2.274804575707e-12       6.257586550091e-15       3.408296466311e-16       1.086159507845e-16      -9.180370496551e-18 
 2015       3.003273480163e-11       1.021895337007e-12      -2.267745785765e-12       6.251451083337e-15       3.400853003459e-16       1.085519106218e-16      -9.068962217862e-18 
 2016       3.002685415326e-11       1.015255916526e-12      -2.260362585333e-12       6.245322206536e-15       3.393428312425e-16       1.084821212190e-16      -8.958907481035e-18 
 2017       3.002043257324e-11       1.008636685854e-12      -2.252659860801e-12       6.239199579465e-15       3.386022350078e-16       1.084064762675e-16      -8.850136825804e-18 
 2018       3.001346004958e-11       1.002039051973e-12      -2.244642520711e-12       6.233082860375e-15       3.378635072836e-16       1.083248690868e-16      -8.742580503048e-18 
 2019       3.000592653505e-11       9.954644271738e-13      -2.236315495788e-12       6.226971705989e-15       3.371266436666e-16       1.082371926233e-16      -8.636168474426e-18 
 2020       2.999782194721e-11       9.889142290722e-13      -2.227683738967e-12       6.220865771501e-15       3.363916397085e-16       1.081433394507e-16      -8.530830412017e-18 
 2021       2.998913616834e-11       9.823898806087e-13      -2.218752225424e-12       6.214764710577e-15       3.356584909161e-16       1.080432017686e-16      -8.426495697953e-18 
 2022       2.997985904540e-11       9.758928100579e-13      -2.209525952601e-12       6.208668175345e-15       3.349271927506e-16       1.079366714027e-16      -8.323093424057e-18 
 2023       2.996998038998e-11       9.694244510339e-13      -2.200009940237e-12       6.202575816402e-15       3.341977406283e-16       1.078236398044e-16      -8.220552391480e-18 
 2024       2.995948997828e-11       9.629862424975e-13      -2.190209230397e-12       6.196487282806e-15       3.334701299198e-16       1.077039980500e-16      -8.118801110334e-18 
 2025       2.994837755105e-11       9.565796287621e-13      -2.180128887500e-12       6.190402222075e-15       3.327443559506e-16       1.075776368404e-16      -8.017767799332e-18 
 2026       2.993663281356e-11       9.502060595003e-13      -2.169773998345e-12       6.184320280188e-15       3.320204140006e-16       1.074444465007e-16      -7.917380385424e-18 
 2027       2.992424543554e-11       9.438669897505e-13      -2.159149672145e-12       6.178241101581e-15       3.312982993039e-16       1.073043169798e-16      -7.817566503432e-18 
 2028       2.991120505117e-11       9.375638799230e-13      -2.148261040548e-12       6.172164329142e-15       3.305780070494e-16       1.071571378498e-16      -7.718253495684e-18 
 2029       2.989750125900e-11       9.312981958070e-13      -2.137113257674e-12       6.166089604214e-15       3.298595323801e-16       1.070027983058e-16      -7.619368411657e-18 
 2030       2.988312362193e-11       9.250714085765e-13      -2.125711500138e-12       6.160016566592e-15       3.291428703931e-16       1.068411871651e-16      -7.520838007608e-18 
 2031       2.986806166718e-11       9.188849947970e-13      -2.114060967080e-12       6.153944854518e-15       3.284280161400e-16       1.066721928672e-16      -7.422588746209e-18 
 2032       2.985230488621e-11       9.127404364322e-13      -2.102166880192e-12       6.147874104681e-15       3.277149646261e-16       1.064957034729e-16      -7.324546796191e-18 
 2033       2.983584273471e-11       9.066392208498e-13      -2.090034483752e-12       6.141803952217e-15       3.270037108111e-16       1.063116066645e-16      -7.226638031972e-18 
 2034       2.981866463257e-11       9.005828408286e-13      -2.077669044646e-12       6.135734030702e-15       3.262942496084e-16       1.061197897444e-16      -7.128788033297e-18 
 2035       2.980075996379e-11       8.945727945647e-13      -2.065075852399e-12       6.129663972156e-15       3.255865758854e-16       1.059201396356e-16      -7.030922084876e-18 
 2036       2.978211807647e-11       8.886105856779e-13      -2.052260219206e-12       6.123593407035e-15       3.248806844633e-16       1.057125428807e-16      -6.932965176016e-18 
 2037       2.976272828279e-11       8.826977232182e-13      -2.039227479956e-12       6.117521964236e-15       3.241765701170e-16       1.054968856417e-16      -6.834842000262e-18 
 2038       2.974257985890e-11       8.768357216722e-13      -2.025982992265e-12       6.111449271086e-15       3.234742275751e-16       1.052730536995e-16      -6.736476955031e-18 
 2039       2.972166204495e-11       8.710261009698e-13      -2.012532136502e-12       6.105374953349e-15       3.227736515200e-16       1.050409324534e-16      -6.637794141247e-18 
 2040       2.969996404503e-11       8.652703864903e-13      -1.998880315818e-12       6.099298635218e-15       3.220748365872e-16       1.048004069207e-16      -6.538717362979e-18 
 2041       2.967747502708e-11       8.595701090691e-13      -1.985032956175e-12       6.093219939315e-15       3.213777773662e-16       1.045513617363e-16      -6.439170127079e-18 
 2042       2.965418412290e-11       8.539268050040e-13      -1.970995506373e-12       6.087138486691e-15       3.206824683995e-16       1.042936811521e-16      -6.339075642816e-18 
 2043       2.963008042812e-11       8.483420160617e-13      -1.956773438083e-12       6.081053896820e-15       3.199889041830e-16       1.040272490368e-16      -6.238356821511e-18 
 2044       2.960515300209e-11       8.428172894845e-13      -1.942372245869e-12       6.074965787600e-15       3.192970791660e-16       1.037519488754e-16      -6.136936276177e-18 
 2045       2.957939086790e-11       8.373541779962e-13      -1.927797447221e-12       6.068873775350e-15       3.186069877509e-16       1.034676637685e-16      -6.034736321153e-18 
 2046       2.955278301233e-11       8.319542398091e-13      -1.913054582584e-12       6.062777474807e-15       3.179186242933e-16       1.031742764322e-16      -5.931678971742e-18 
 2047       2.952531838577e-11       8.266190386302e-13      -1.898149215384e-12       6.056676499126e-15       3.172319831016e-16       1.028716691974e-16      -5.827685943844e-18 
 2048       2.949698590222e-11       8.213501436677e-13      -1.883086932057e-12       6.050570459878e-15       3.165470584376e-16       1.025597240097e-16      -5.722678653598e-18 
 2049       2.946777443923e-11       8.161491296374e-13      -1.867873342081e-12       6.044458967045e-15       3.158638445156e-16       1.022383224285e-16      -5.616578217011e-18 
 2050       2.943767283787e-11       8.110175767691e-13      -1.852514077998e-12       6.038341629022e-15       3.151823355030e-16       1.019073456269e-16      -5.509305449601e-18 
 2051       2.940666990265e-11       8.059570708133e-13      -1.837014795449e-12       6.032218052611e-15       3.145025255198e-16       1.015666743910e-16      -5.400780866031e-18 
 2052       2.937475440153e-11       8.009692030475e-13      -1.821381173200e-12       6.026087843025e-15       3.138244086389e-16       1.012161891198e-16      -5.290924679743e-18 
 2053       2.934191506586e-11       7.960555702825e-13      -1.805618913169e-12       6.019950603877e-15       3.131479788856e-16       1.008557698246e-16      -5.179656802597e-18 
 2054       2.930814059033e-11       7.912177748692e-13      -1.789733740457e-12       6.013805937187e-15       3.124732302380e-16       1.004852961283e-16      -5.066896844508e-18 
 2055       2.927341963290e-11       7.864574247046e-13      -1.773731403377e-12       6.007653443375e-15       3.118001566265e-16       1.001046472653e-16      -4.952564113080e-18 
 2056       2.923774081485e-11       7.817761332389e-13      -1.757617673479e-12       6.001492721259e-15       3.111287519339e-16       9.971370208094e-17      -4.836577613243e-18 
 2057       2.920109272061e-11       7.771755194811e-13      -1.741398345582e-12       5.995323368056e-15       3.104590099957e-16       9.931233903112e-17      -4.718856046890e-18 
 2058       2.916346389785e-11       7.726572080062e-13      -1.725079237800e-12       5.989144979377e-15       3.097909245992e-16       9.890043618172e-17      -4.599317812514e-18 
 2059       2.912484285732e-11       7.682228289613e-13      -1.708666191575e-12       5.982957149226e-15       3.091244894842e-16       9.847787120827e-17      -4.477881004842e-18 
 2060       2.908522125626e-11       7.638737181175e-13      -1.692164920037e-12       5.976759525368e-15       3.084596988227e-16       9.804459142924e-17      -4.354491657998e-18 
 2061       2.904460347304e-11       7.596100146820e-13      -1.675580551866e-12       5.970551975859e-15       3.077965486627e-16       9.760082445084e-17      -4.229208695078e-18 
 2062       2.900299710047e-11       7.554315570884e-13      -1.658918084253e-12       5.964334423696e-15       3.071350354945e-16       9.714686901814e-17      -4.102119581466e-18 
 2063       2.896040976860e-11       7.513381823669e-13      -1.642182534283e-12       5.958106791552e-15       3.064751557717e-16       9.668302511864e-17      -3.973312136543e-18 
 2064       2.891684914479e-11       7.473297261429e-13      -1.625378938967e-12       5.951869001778e-15       3.058169059107e-16       9.620959398390e-17      -3.842874534128e-18 
 2065       2.887232293380e-11       7.434060226344e-13      -1.608512355265e-12       5.945620976400e-15       3.051602822911e-16       9.572687809100e-17      -3.710895302908e-18 
 2066       2.882683887776e-11       7.395669046501e-13      -1.591587860107e-12       5.939362637123e-15       3.045052812555e-16       9.523518116415e-17      -3.577463326874e-18 
 2067       2.878040475629e-11       7.358122035878e-13      -1.574610550422e-12       5.933093905326e-15       3.038518991095e-16       9.473480817616e-17      -3.442667845754e-18 
 2068       2.873302838651e-11       7.321417494317e-13      -1.557585543156e-12       5.926814702063e-15       3.032001321212e-16       9.422606535005e-17      -3.306598455452e-18 
 2069       2.868471762310e-11       7.285553707510e-13      -1.540517975303e-12       5.920524948065e-15       3.025499765219e-16       9.370926016050e-17      -3.169345108476e-18 
 2070       2.863548035834e-11       7.250528946974e-13      -1.523413003925e-12       5.914224563736e-15       3.019014285054e-16       9.318470133549e-17      -3.030998114379e-18 
 2071       2.858532452216e-11       7.216341470034e-13      -1.506275806180e-12       5.907913469153e-15       3.012544842283e-16       9.265269885774e-17      -2.891648140191e-18 
 2072       2.853425808221e-11       7.182989519800e-13      -1.489111579339e-12       5.901591584070e-15       3.006091398097e-16       9.211356396632e-17      -2.751386210852e-18 
 2073       2.848228904387e-11       7.150471325150e-13      -1.471925540820e-12       5.895258827911e-15       2.999653913316e-16       9.156760915816e-17      -2.610303709649e-18 
 2074       2.842942545033e-11       7.118785100706e-13      -1.454722928205e-12       5.888915119775e-15       2.993232348381e-16       9.101514818959e-17      -2.468492378650e-18 
 2075       2.837567538263e-11       7.087929046818e-13      -1.437508999266e-12       5.882560378433e-15       2.986826663360e-16       9.045649607786e-17      -2.326044319137e-18 
 2076       2.832104695968e-11       7.057901349539e-13      -1.420289031992e-12       5.876194522326e-15       2.980436817945e-16       8.989196910272e-17      -2.183051992045e-18 
 2077       2.826554833837e-11       7.028700180609e-13      -1.403068324611e-12       5.869817469570e-15       2.974062771451e-16       8.932188480793e-17      -2.039608218390e-18 
 2078       2.820918771354e-11       7.000323697432e-13      -1.385852195612e-12       5.863429137949e-15       2.967704482817e-16       8.874656200280e-17      -1.895806179711e-18 
 2079       2.815197331810e-11       6.972770043057e-13      -1.368645983776e-12       5.857029444919e-15       2.961361910602e-16       8.816632076373e-17      -1.751739418497e-18 
 2080       2.809391342304e-11       6.946037346158e-13      -1.351455048191e-12       5.850618307607e-15       2.955035012990e-16       8.758148243574e-17      -1.607501838630e-18 
 2081       2.803501633747e-11       6.920123721012e-13      -1.334284768287e-12       5.844195642809e-15       2.948723747784e-16       8.699236963404e-17      -1.463187705812e-18 
 2082       2.797529040871e-11       6.895027267481e-13      -1.317140543850e-12       5.837761366990e-15       2.942428072408e-16       8.639930624553e-17      -1.318891648002e-18 
 2083       2.791474402229e-11       6.870746070991e-13      -1.300027795053e-12       5.831315396286e-15       2.936147943908e-16       8.580261743036e-17      -1.174708655856e-18 
 2084       2.785338560202e-11       6.847278202508e-13      -1.282951962479e-12       5.824857646498e-15       2.929883318946e-16       8.520262962347e-17      -1.030734083152e-18 
 2085       2.779122361006e-11       6.824621718527e-13      -1.265918507142e-12       5.818388033098e-15       2.923634153807e-16       8.459967053609e-17      -8.870636472328e-19 
 2086       2.772826654692e-11       6.802774661041e-13      -1.248932910516e-12       5.811906471226e-15       2.917400404391e-16       8.399406915735e-17      -7.437934294364e-19 
 2087       2.766452295154e-11       6.781735057527e-13      -1.232000674557e-12       5.805412875687e-15       2.911182026220e-16       8.338615575575e-17      -6.010198755317e-19 
 2088       2.760000140135e-11       6.761500920927e-13      -1.215127321725e-12       5.798907160954e-15       2.904978974428e-16       8.277626188072e-17      -4.588397961535e-19 
 2089       2.753471051228e-11       6.742070249621e-13      -1.198318395014e-12       5.792389241168e-15       2.898791203771e-16       8.216472036420e-17      -3.173503672365e-19 
 2090       2.746865893884e-11       6.723441027413e-13      -1.181579457971e-12       5.785859030134e-15       2.892618668617e-16       8.155186532210e-17      -1.766491304505e-19 
 2091       2.740185537415e-11       6.705611223510e-13      -1.164916094721e-12       5.779316441322e-15       2.886461322953e-16       8.093803215590e-17      -3.683399363453e-20 
 2092       2.733430855001e-11       6.688578792499e-13      -1.148333909996e-12       5.772761387869e-15       2.880319120379e-16       8.032355755417e-17       1.019967687684e-19 
 2093       2.726602723691e-11       6.672341674327e-13      -1.131838529152e-12       5.766193782577e-15       2.874192014110e-16       7.970877949409e-17       2.397445152764e-19 
 2094       2.719702024411e-11       6.656897794283e-13      -1.115435598198e-12       5.759613537909e-15       2.868079956975e-16       7.909403724303e-17       3.763102369344e-19 
 2095       2.712729641970e-11       6.642245062978e-13      -1.099130783823e-12       5.753020565997e-15       2.861982901417e-16       7.847967136004e-17       5.115945568794e-19 
 2096       2.705686465060e-11       6.628381376322e-13      -1.082929773410e-12       5.746414778631e-15       2.855900799492e-16       7.786602369741e-17       6.454977299057e-19 
 2097       2.698573386265e-11       6.615304615504e-13      -1.066838275073e-12       5.739796087269e-15       2.849833602866e-16       7.725343740224e-17       7.779196420305e-19 
 2098       2.691391302064e-11       6.603012646975e-13      -1.050862017672e-12       5.733164403027e-15       2.843781262819e-16       7.664225691790e-17       9.087598100594e-19 
 2099       2.684141112837e-11       6.591503322426e-13      -1.035006750840e-12       5.726519636688e-15       2.837743730242e-16       7.603282798566e-17       1.037917381151e-18 
 2100       2.676823722867e-11       6.580774478764e-13      -1.019278245010e-12       5.719861698691e-15       2.831720955636e-16       7.542549764616e-17       1.165291132384e-18 
 2101       2.669440040349e-11       6.570823938100e-13      -1.003682291435e-12       5.713190499142e-15       2.825712889112e-16       7.482061424097e-17       1.290779470320e-18 
 2102       2.661990977393e-11       6.561649507719e-13      -9.882247022160e-13       5.706505947804e-15       2.819719480391e-16       7.421852741413e-17       1.414280430571e-18 
 2103       2.654477450025e-11       6.553248980068e-13      -9.729113103226e-13       5.699807954103e-15       2.813740678802e-16       7.361958811371e-17       1.535691677364e-18 
 2104       2.646900378200e-11       6.545620132731e-13      -9.577479696205e-13       5.693096427122e-15       2.807776433283e-16       7.302414859329e-17       1.654910503107e-18 
 2105       2.639260685799e-11       6.538760728410e-13      -9.427405548945e-13       5.686371275607e-15       2.801826692380e-16       7.243256241357e-17       1.771833827953e-18 
 2106       2.631559300638e-11       6.532668514907e-13      -9.278949618723e-13       5.679632407961e-15       2.795891404245e-16       7.184518444386e-17       1.886358199365e-18 
 2107       2.623797154471e-11       6.527341225099e-13      -9.132171072498e-13       5.672879732247e-15       2.789970516639e-16       7.126237086362e-17       1.998379791687e-18 
 2108       2.615975182996e-11       6.522776576921e-13      -8.987129287144e-13       5.666113156184e-15       2.784063976927e-16       7.068447916402e-17       2.107794405699e-18 
 2109       2.608094428219e-11       6.518970695895e-13      -8.843876182370e-13       5.659332645164e-15       2.778171736034e-16       7.011180507187e-17       2.214525754923e-18 
 2110       2.600156346308e-11       6.515913370794e-13      -8.702433160789e-13       5.652538396719e-15       2.772293760342e-16       6.954439283986e-17       2.318610539968e-18 
 2111       2.592162501884e-11       6.513592765004e-13      -8.562814008277e-13       5.645730667262e-15       2.766430019871e-16       6.898222364266e-17       2.420113963798e-18 
 2112       2.584114465866e-11       6.511996990931e-13      -8.425032546805e-13       5.638909714185e-15       2.760580484338e-16       6.842527853478e-17       2.519101498946e-18 
 2113       2.576013815475e-11       6.511114109927e-13      -8.289102634476e-13       5.632075795860e-15       2.754745123151e-16       6.787353845041e-17       2.615638887836e-18 
 2114       2.567862134244e-11       6.510932132238e-13      -8.155038165561e-13       5.625229171640e-15       2.748923905414e-16       6.732698420328e-17       2.709792143117e-18 
 2115       2.559661012026e-11       6.511439016934e-13      -8.022853070534e-13       5.618370101861e-15       2.743116799920e-16       6.678559648646e-17       2.801627547987e-18 
 2116       2.551412044999e-11       6.512622671849e-13      -7.892561316112e-13       5.611498847844e-15       2.737323775158e-16       6.624935587226e-17       2.891211656524e-18 
 2117       2.543116835678e-11       6.514470953517e-13      -7.764176905286e-13       5.604615671893e-15       2.731544799307e-16       6.571824281198e-17       2.978611294012e-18 
 2118       2.534776992917e-11       6.516971667111e-13      -7.637713877360e-13       5.597720837297e-15       2.725779840236e-16       6.519223763581e-17       3.063893557269e-18 
 2119       2.526394131920e-11       6.520112566379e-13      -7.513186307987e-13       5.590814608335e-15       2.720028865507e-16       6.467132055265e-17       3.147125814978e-18 
 2120       2.517969874250e-11       6.523881353580e-13      -7.390608309203e-13       5.583897250273e-15       2.714291842372e-16       6.415547164997e-17       3.228375708013e-18 
 2121       2.509505847832e-11       6.528265679425e-13      -7.269994029466e-13       5.576969029365e-15       2.708568737770e-16       6.364467089359e-17       3.307711149767e-18 
 2122       2.501003686963e-11       6.533253143009e-13      -7.151357653689e-13       5.570030212857e-15       2.702859518335e-16       6.313889812756e-17       3.385200326482e-18 
 2123       2.492465032323e-11       6.538831291754e-13      -7.034713403278e-13       5.563081068986e-15       2.697164150384e-16       6.263813307401e-17       3.460911697573e-18 
 2124       2.483891530975e-11       6.544987621340e-13      -6.920075536169e-13       5.556121866983e-15       2.691482599927e-16       6.214235533295e-17       3.534913995961e-18 
 2125       2.475284836381e-11       6.551709575649e-13      -6.807458346862e-13       5.549152877071e-15       2.685814832660e-16       6.165154438213e-17       3.607276228401e-18 
 2126       2.466646608401e-11       6.558984546694e-13      -6.696876166456e-13       5.542174370469e-15       2.680160813968e-16       6.116567957685e-17       3.678067675804e-18 
 2127       2.457978513309e-11       6.566799874566e-13      -6.588343362688e-13       5.535186619392e-15       2.674520508921e-16       6.068474014985e-17       3.747357893574e-18 
 2128       2.449282223794e-11       6.575142847362e-13      -6.481874339969e-13       5.528189897053e-15       2.668893882277e-16       6.020870521110e-17       3.815216711928e-18 
 2129       2.440559418972e-11       6.584000701128e-13      -6.377483539417e-13       5.521184477663e-15       2.663280898481e-16       5.973755374765e-17       3.881714236231e-18 
 2130       2.431811784390e-11       6.593360619795e-13      -6.275185438896e-13       5.514170636432e-15       2.657681521663e-16       5.927126462348e-17       3.946920847318e-18 
 2131       2.423041012036e-11       6.603209735114e-13      -6.174994553051e-13       5.507148649571e-15       2.652095715638e-16       5.880981657931e-17       4.010907201827e-18 
 2132       2.414248800347e-11       6.613535126596e-13      -6.076925433342e-13       5.500118794294e-15       2.646523443907e-16       5.835318823247e-17       4.073744232526e-18 
 2133       2.405436854213e-11       6.624323821448e-13      -5.980992668086e-13       5.493081348817e-15       2.640964669655e-16       5.790135807673e-17       4.135503148639e-18 
 2134       2.396606884989e-11       6.635562794509e-13      -5.887210882484e-13       5.486036592359e-15       2.635419355750e-16       5.745430448210e-17       4.196255436176e-18 
 2135       2.387760610501e-11       6.647238968191e-13      -5.795594738668e-13       5.478984805147e-15       2.629887464744e-16       5.701200569471e-17       4.256072858261e-18 
 2136       2.378899755051e-11       6.659339212412e-13      -5.706158935726e-13       5.471926268413e-15       2.624368958874e-16       5.657443983664e-17       4.315027455461e-18 
 2137       2.370026049429e-11       6.671850344536e-13      -5.618918209745e-13       5.464861264395e-15       2.618863800057e-16       5.614158490575e-17       4.373191546111e-18 
 2138       2.361141230918e-11       6.684759129307e-13      -5.533887333848e-13       5.457790076342e-15       2.613371949893e-16       5.571341877551e-17       4.430637726646e-18 
 2139       2.352247043299e-11       6.698052278790e-13      -5.451081118223e-13       5.450712988513e-15       2.607893369665e-16       5.528991919485e-17       4.487438871928e-18 
 2140       2.343345236866e-11       6.711716452307e-13      -5.370514410167e-13       5.443630286176e-15       2.602428020335e-16       5.487106378798e-17       4.543668135571e-18 
 2141       2.334437568426e-11       6.725738256373e-13      -5.292202094116e-13       5.436542255612e-15       2.596975862548e-16       5.445683005427e-17       4.599398950276e-18 
 2142       2.325525801311e-11       6.740104244633e-13      -5.216159091685e-13       5.429449184115e-15       2.591536856627e-16       5.404719536801e-17       4.654705028151e-18 
 2143       2.316611705384e-11       6.754800917803e-13      -5.142400361701e-13       5.422351359996e-15       2.586110962578e-16       5.364213697834e-17       4.709660361044e-18 
 2144       2.307697057046e-11       6.769814723601e-13      -5.070940900243e-13       5.415249072576e-15       2.580698140084e-16       5.324163200902e-17       4.764339220874e-18 
 2145       2.298783639245e-11       6.785132056691e-13      -5.001795740673e-13       5.408142612199e-15       2.575298348508e-16       5.284565745828e-17       4.818816159950e-18 
 2146       2.289873241483e-11       6.800739258613e-13      -4.934979953677e-13       5.401032270221e-15       2.569911546890e-16       5.245419019868e-17       4.873166011308e-18 
 2147       2.280967659824e-11       6.816622617727e-13      -4.870508647297e-13       5.393918339022e-15       2.564537693951e-16       5.206720697693e-17       4.927463889035e-18 
 2148       2.272068696900e-11       6.832768369147e-13      -4.808396966970e-13       5.386801111998e-15       2.559176748086e-16       5.168468441373e-17       4.981785188599e-18 
 2149       2.263178161921e-11       6.849162694677e-13      -4.748660095562e-13       5.379680883569e-15       2.553828667371e-16       5.130659900360e-17       5.036205587174e-18 
 2150       2.254297870680e-11       6.865791722750e-13      -4.691313253406e-13       5.372557949175e-15       2.548493409556e-16       5.093292711474e-17       5.090801043972e-18 
 2151       2.245429645563e-11       6.882641528366e-13      -4.636371698335e-13       5.365432605283e-15       2.543170932068e-16       5.056364498882e-17       5.145647800569e-18 
 2152       2.236575315554e-11       6.899698133027e-13      -4.583850725723e-13       5.358305149380e-15       2.537861192010e-16       5.019872874089e-17       5.200822381235e-18 
 2153       2.227736716246e-11       6.916947504676e-13      -4.533765668514e-13       5.351175879981e-15       2.532564146160e-16       4.983815435915e-17       5.256401593258e-18 
 2154       2.218915689845e-11       6.934375557633e-13      -4.486131897267e-13       5.344045096630e-15       2.527279750971e-16       4.948189770483e-17       5.312462527276e-18 
 2155       2.210114085179e-11       6.951968152532e-13      -4.440964820182e-13       5.336913099896e-15       2.522007962571e-16       4.912993451198e-17       5.369082557606e-18 
 2156       2.201333757708e-11       6.969711096261e-13      -4.398279883146e-13       5.329780191378e-15       2.516748736760e-16       4.878224038738e-17       5.426339342569e-18 
 2157       2.192576569525e-11       6.987590141895e-13      -4.358092569761e-13       5.322646673706e-15       2.511502029016e-16       4.843879081029e-17       5.484310824819e-18 
 2158       2.183844226589e-11       7.005591589843e-13      -4.320411678819e-13       5.315512843617e-15       2.506267797758e-16       4.809954650083e-17       5.543052726479e-18 
 2159       2.175137789169e-11       7.023704095862e-13      -4.285219106799e-13       5.308378971138e-15       2.501046014200e-16       4.776440941662e-17       5.602530867033e-18 
 2160       2.166458158089e-11       7.041916875181e-13      -4.252489928295e-13       5.301245320262e-15       2.495836652569e-16       4.743326645729e-17       5.662688386964e-18 
 2161       2.157806237215e-11       7.060219102360e-13      -4.222199105991e-13       5.294112155865e-15       2.490639686835e-16       4.710600406834e-17       5.723468211011e-18 
 2162       2.149182933457e-11       7.078599911247e-13      -4.194321490528e-13       5.286979743705e-15       2.485455090713e-16       4.678250824067e-17       5.784813047919e-18 
 2163       2.140589156773e-11       7.097048394924e-13      -4.168831820361e-13       5.279848350422e-15       2.480282837662e-16       4.646266450997e-17       5.846665390184e-18 
 2164       2.132025820172e-11       7.115553605666e-13      -4.145704721627e-13       5.272718243537e-15       2.475122900885e-16       4.614635795623e-17       5.908967513804e-18 
 2165       2.123493839717e-11       7.134104554890e-13      -4.124914708006e-13       5.265589691459e-15       2.469975253326e-16       4.583347320316e-17       5.971661478026e-18 
 2166       2.114994134529e-11       7.152690213108e-13      -4.106436180581e-13       5.258462963481e-15       2.464839867674e-16       4.552389441770e-17       6.034689125097e-18 
 2167       2.106527626792e-11       7.171299509880e-13      -4.090243427707e-13       5.251338329782e-15       2.459716716361e-16       4.521750530943e-17       6.097992080009e-18 
 2168       2.098095241752e-11       7.189921333770e-13      -4.076310624868e-13       5.244216061428e-15       2.454605771558e-16       4.491418913006e-17       6.161511750250e-18 
 2169       2.089697907726e-11       7.208544532291e-13      -4.064611834546e-13       5.237096430375e-15       2.449507005180e-16       4.461382867288e-17       6.225189325554e-18 
 2170       2.081336556099e-11       7.227157911868e-13      -4.055121006076e-13       5.229979709466e-15       2.444420388883e-16       4.431630627222e-17       6.288965777644e-18 
 2171       2.073012121334e-11       7.245750237780e-13      -4.047811975517e-13       5.222866172437e-15       2.439345894063e-16       4.402150380292e-17       6.352781859986e-18 
 2172       2.064725540970e-11       7.264310234120e-13      -4.042658465508e-13       5.215756093912e-15       2.434283491858e-16       4.372930267978e-17       6.416578107536e-18 
 2173       2.056477755629e-11       7.282826583746e-13      -4.039634085137e-13       5.208649749409e-15       2.429233153145e-16       4.343958385703e-17       6.480294836486e-18 
 2174       2.048269709017e-11       7.301287928233e-13      -4.038712329799e-13       5.201547415339e-15       2.424194848541e-16       4.315222782778e-17       6.543872144017e-18 
 2175       2.040102347930e-11       7.319682867825e-13      -4.039866581062e-13       5.194449369007e-15       2.419168548403e-16       4.286711462348e-17       6.607249908043e-18 
 2176       2.031976622253e-11       7.337999961389e-13      -4.043070106529e-13       5.187355888613e-15       2.414154222827e-16       4.258412381339e-17       6.670367786962e-18 
 2177       2.023893484970e-11       7.356227726369e-13      -4.048296059699e-13       5.180267253251e-15       2.409151841646e-16       4.230313450404e-17       6.733165219406e-18 
 2178       2.015853892158e-11       7.374354638733e-13      -4.055517479833e-13       5.173183742915e-15       2.404161374435e-16       4.202402533868e-17       6.795581423985e-18 
 2179       2.007858803002e-11       7.392369132933e-13      -4.064707291817e-13       5.166105638495e-15       2.399182790502e-16       4.174667449675e-17       6.857555399039e-18 
 2180       1.999909179788e-11       7.410259601854e-13      -4.075838306020e-13       5.159033221781e-15       2.394216058897e-16       4.147095969333e-17       6.919025922387e-18 
 2181       1.992005987913e-11       7.428014396766e-13      -4.088883218162e-13       5.151966775462e-15       2.389261148406e-16       4.119675817861e-17       6.979931551073e-18 
 2182       1.984150195884e-11       7.445621827278e-13      -4.103814609176e-13       5.144906583127e-15       2.384318027550e-16       4.092394673736e-17       7.040210621115e-18 
